ago.uz,80.80.208.8,True
aqua.uz,62.209.128.102,True
api.uz,91.212.89.99,True
agama.uz,62.152.86.144,False
adana.uz,91.188.128.21,True
banana.uz,91.212.89.100,True
atlanta.uz,91.212.89.100,True
bravo.uz,173.254.28.54,False
battle.uz,74.220.207.160,False
bergen.uz,66.240.194.139,False
bauer.uz,165.160.15.20,False
ca.uz,217.107.34.50,False
cat.uz,50.63.114.1,False
cor.uz,66.240.194.139,False
brazil.uz,46.8.35.129,True
concord.uz,188.120.253.33,False
eko.uz,5.9.18.110,False
citrus.uz,62.209.128.112,True
df.uz,72.167.183.45,False
delta.uz,83.69.139.151,True
dna.uz,62.209.133.18,True
dentium.uz,62.209.133.18,True
fort.uz,62.209.128.113,True
dn.uz,193.232.92.8,False
fast.uz,91.188.128.134,True
enter.uz,77.222.61.141,False
eppendorf.uz,62.201.162.101,False
graf.uz,83.69.139.168,True
goodwood.uz,23.229.237.102,False
heidelberg.uz,217.70.142.74,False
group.uz,91.212.89.68,True
iii.uz,77.220.204.12,True
ki.uz,195.158.0.162,True
liverpool.uz,193.109.246.189,False
lotus.uz,62.209.133.18,True
java.uz,188.120.233.89,False
magnus.uz,81.95.237.17,True
lari.uz,46.8.35.129,True
maxima.uz,83.221.178.201,True
like.uz,83.69.139.168,True
magnum.uz,5.9.18.110,False
mobile.uz,37.140.192.110,False
mango.uz,176.31.136.189,False
forma.uz,178.218.208.252,False
marina.uz,95.211.169.243,False
micros.uz,83.69.139.136,True
new.uz,213.174.157.136,False
mg.uz,91.212.89.70,True
maru.uz,31.170.163.202,False
media.uz,46.8.35.129,True
minor.uz,66.96.147.104,False
orion.uz,91.212.89.68,True
os.uz,91.212.89.68,True
non.uz,184.172.15.228,False
ox.uz,217.29.118.29,True
nix.uz,217.29.118.180,True
nona.uz,178.159.250.7,False
para.uz,82.215.71.202,True
nivea.uz,185.26.230.129,False
oslo.uz,66.240.194.139,False
parker.uz,62.209.128.113,True
paris.uz,193.232.158.144,False
pv.uz,195.158.0.162,True
poi.uz,69.195.124.98,False
pos.uz,91.212.89.7,True
rosa.uz,178.159.250.170,False
positive.uz,217.12.82.36,True
sal.uz,195.216.243.242,False
sao.uz,91.212.180.198,True
rovaniemi.uz,66.116.210.201,False
st.uz,217.29.116.226,True
surat.uz,94.158.48.2,True
san.uz,62.209.128.116,True
sp.uz,91.212.89.70,True
tim.uz,94.250.248.155,False
tema.uz,178.208.83.9,False
wedding.uz,94.250.248.155,False
xa.uz,91.196.76.190,True
westminster.uz,217.12.81.212,True
vb.uz,81.177.141.229,False
wa.uz,62.209.133.18,True
wo.uz,46.8.35.129,True
walker.uz,54.84.126.228,False
