academia.uz,91.212.89.7,True
abc.uz,91.212.89.7,True
abs.uz,178.79.170.233,False
academy.uz,91.212.89.99,True
abacus.uz,91.212.89.68,True
accounting.uz,91.212.89.100,True
act.uz,62.209.128.102,True
access.uz,91.212.89.100,True
active.uz,31.193.195.223,False
action.uz,92.53.125.158,False
actual.uz,5.101.152.42,False
acupuncture.uz,81.95.237.17,True
adam.uz,82.98.119.60,False
actuary.uz,185.27.134.118,False
add.uz,62.209.139.146,True
address.uz,67.18.185.250,False
adamant.uz,62.152.86.132,False
actuality.uz,91.212.89.100,True
about.uz,46.8.35.129,True
adjuster.uz,62.209.133.18,True
adobe.uz,193.104.215.58,False
ads.uz,91.212.89.68,True
advance.uz,62.209.133.18,True
adv.uz,91.212.89.68,True
ace.uz,69.73.145.194,False
advisory.uz,173.254.28.54,False
advocate.uz,217.29.116.177,True
advisors.uz,91.212.89.100,True
advertising.uz,78.110.50.153,False
adventures.uz,76.162.52.250,False
advocates.uz,72.9.152.74,False
advantage.uz,62.152.86.144,False
administrator.uz,37.187.79.16,False
aft.uz,217.172.184.29,False
ad.uz,165.160.13.20,False
ah.uz,192.185.21.185,False
abc.uz,91.212.89.7,True
abs.uz,178.79.170.233,False
access.uz,91.212.89.100,True
about.uz,46.8.35.129,True
abacus.uz,91.212.89.68,True
active.uz,31.193.195.223,False
actuality.uz,91.212.89.100,True
actuary.uz,185.27.134.118,False
act.uz,62.209.128.102,True
ad.uz,165.160.13.20,False
adam.uz,82.98.119.60,False
action.uz,92.53.125.158,False
actual.uz,5.101.152.42,False
address.uz,67.18.185.250,False
academia.uz,91.212.89.7,True
adjuster.uz,62.209.133.18,True
adobe.uz,193.104.215.58,False
advance.uz,62.209.133.18,True
advisory.uz,173.254.28.54,False
advocate.uz,217.29.116.177,True
advantage.uz,62.152.86.144,False
ace.uz,69.73.145.194,False
adventures.uz,76.162.52.250,False
acupuncture.uz,81.95.237.17,True
add.uz,62.209.139.146,True
