z4.uz,91.212.89.100,True
zaf.uz,5.187.2.238,False
zafar.uz,192.185.15.101,False
zamir.uz,176.31.84.205,False
zar.uz,178.63.4.166,False
zarin.uz,5.101.101.66,False
zaz.uz,162.247.155.221,False
zava.uz,81.95.237.17,True
zebra.uz,80.80.208.8,True
zeiss.uz,109.207.246.158,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zenith.uz,81.95.237.17,True
zenner.uz,74.220.207.148,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zest.uz,91.212.89.100,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeon.uz,94.158.54.150,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zender.uz,195.158.28.146,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zenith.uz,81.95.237.17,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zf.uz,165.160.13.20,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zga.uz,83.69.139.168,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zina.uz,81.95.237.17,True
zimmer.uz,198.105.222.127,False
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zip.uz,91.212.180.198,True
ziro.uz,62.209.128.112,True
zim.uz,83.69.129.17,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zipper.uz,46.8.35.129,True
zk.uz,89.236.239.6,True
zone.uz,5.9.18.110,False
zn.uz,91.212.89.27,True
zona.uz,92.53.118.117,False
zr.uz,31.170.165.112,False
zone.uz,5.9.18.110,False
zp.uz,74.220.207.154,False
zum.uz,80.169.63.221,False
zu.uz,208.97.176.27,False
zue.uz,50.63.196.51,False
zy.uz,91.212.89.42,True
zafar.uz,192.185.15.101,False
zaf.uz,5.187.2.238,False
zamir.uz,176.31.84.205,False
zarin.uz,5.101.101.66,False
zar.uz,178.63.4.166,False
zbi.uz,80.80.208.8,True
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
zeppelin.uz,37.140.193.27,False
